category,author,url,title,author_latin,keywords,title_latin,date,filename
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=26988,Qerindaşliq vä işänçiniŋ җanliq alaqisi,Boyiche admin -,,Qérindashliq we ishenchining janliq alaqisi,10 noyabrya 2016,26988.txt
,,http://uyguravazi.kazgazeta.kz/?p=26989,kerindash,,,kérindash,15 yanvarya 2020,26989.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=26991,Küçimiz – birliktä,Boyiche admin -,,Küchimiz – birlikte,10 noyabrya 2016,26991.txt
,,http://uyguravazi.kazgazeta.kz/?p=26992,kuzhim,,,kuzhim,15 yanvarya 2020,26992.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=26994,Çempionğa hšrmät kšrsitildi,Boyiche admin -,,Chémpiongha hörmet körsitildi,10 noyabrya 2016,26994.txt
,,http://uyguravazi.kazgazeta.kz/?p=26995,marasim,,,marasim,15 yanvarya 2020,26995.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=26997,Kšpçilikniŋ kšŋlidiki äsär,Boyiche admin -,,Köpchilikning könglidiki eser,10 noyabrya 2016,26997.txt
,,http://uyguravazi.kazgazeta.kz/?p=26998,mavsum,,,mawsum,15 yanvarya 2020,26998.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27000,Paydiliq uçrişiş,Boyiche admin -,,Paydiliq uchrishish,10 noyabrya 2016,27000.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27002,"«Banihanniŋ banisi» bolmisa, kšzligän pälligä çoqum yetimiz",Boyiche admin -,,"«Banihanning banisi» bolmisa, közligen pellige choqum yétimiz",10 noyabrya 2016,27002.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27005,Asasiy investor vä şerik,Boyiche admin -,,Asasiy inwéstor we shérik,10 noyabrya 2016,27005.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27007,İkkitäräplimä alaqilar җanlinidu,Boyiche admin -,,Ikkitereplime alaqilar janlinidu,10 noyabrya 2016,27007.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27009,Prezident hozurida,Boyiche admin -,,Prézidént hozurida,10 noyabrya 2016,27009.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27011,Jurnalistlar bilän sšhbätläşti,Boyiche admin -,,Zhurnalistlar bilen söhbetleshti,10 noyabrya 2016,27011.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27013,Telefon arqiliq sšzläşti,Boyiche admin -,,Téléfon arqiliq sözleshti,10 noyabrya 2016,27013.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27015,Bšşük,Boyiche admin -,,Böshük,10 noyabrya 2016,27015.txt
,,http://uyguravazi.kazgazeta.kz/?p=27016,bushuk,,,bushuk,15 yanvarya 2020,27016.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27018,Jigitbaşliri: muştirilarniŋ sani jigirmä miŋdin kam bolmasliği keräk,Boyiche admin -,,Zhigitbashliri: mushtirilarning sani zhigirme mingdin kam bolmaslighi kérek,10 noyabrya 2016,27018.txt
,,http://uyguravazi.kazgazeta.kz/?p=27019,usurov,,,usurow,15 yanvarya 2020,27019.txt
,,http://uyguravazi.kazgazeta.kz/?p=27020,1bat,,,1bat,15 yanvarya 2020,27020.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27022,Hškümät başliqliri baş qoşti,Boyiche admin -,,Hökümet bashliqliri bash qoshti,10 noyabrya 2016,27022.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27024,Yaponiya bilän hämkarliq küçiyidu,Boyiche admin -,,Yaponiya bilen hemkarliq küchiyidu,10 noyabrya 2016,27024.txt
,,http://uyguravazi.kazgazeta.kz/?p=27025,99215-preview-image,,,99215-préwiéw-imagé,15 yanvarya 2020,27025.txt
,,http://uyguravazi.kazgazeta.kz/?p=27030,1ispr,,,1ispr,15 yanvarya 2020,27030.txt
,,http://uyguravazi.kazgazeta.kz/?p=27031,2,,,2,15 yanvarya 2020,27031.txt
,,http://uyguravazi.kazgazeta.kz/?p=27032,4,,,4,15 yanvarya 2020,27032.txt
,,http://uyguravazi.kazgazeta.kz/?p=27033,5,,,5,15 yanvarya 2020,27033.txt
,,http://uyguravazi.kazgazeta.kz/?p=27034,6,,,6,15 yanvarya 2020,27034.txt
,,http://uyguravazi.kazgazeta.kz/?p=27035,7,,,7,15 yanvarya 2020,27035.txt
,,http://uyguravazi.kazgazeta.kz/?p=27036,8,,,8,15 yanvarya 2020,27036.txt
,,http://uyguravazi.kazgazeta.kz/?p=27037,3 ispr,,,3 ispr,15 yanvarya 2020,27037.txt
,,http://uyguravazi.kazgazeta.kz/?p=27038,8.indd,,,8.indd,15 yanvarya 2020,27038.txt
,,http://uyguravazi.kazgazeta.kz/?p=27039,8.indd,,,8.indd,15 yanvarya 2020,27039.txt
,,http://uyguravazi.kazgazeta.kz/?p=27040,1.indd,,,1.indd,15 yanvarya 2020,27040.txt
,,http://uyguravazi.kazgazeta.kz/?p=27041,3 ispr,,,3 ispr,15 yanvarya 2020,27041.txt
,,http://uyguravazi.kazgazeta.kz/?p=27042,2,,,2,15 yanvarya 2020,27042.txt
,,http://uyguravazi.kazgazeta.kz/?p=27043,4,,,4,15 yanvarya 2020,27043.txt
,,http://uyguravazi.kazgazeta.kz/?p=27044,5,,,5,15 yanvarya 2020,27044.txt
,,http://uyguravazi.kazgazeta.kz/?p=27045,6,,,6,15 yanvarya 2020,27045.txt
,,http://uyguravazi.kazgazeta.kz/?p=27046,7,,,7,15 yanvarya 2020,27046.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27048,Himayä yoq huҗumlar,Boyiche admin -,,Himaye yoq hujumlar,18 noyabrya 2016,27048.txt
,,http://uyguravazi.kazgazeta.kz/?p=27049,shax,,,shax,15 yanvarya 2020,27049.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27051,Sänävär Tursunniŋ lektsiyasi,Boyiche admin -,,Senewer Tursunning léktsiyasi,18 noyabrya 2016,27051.txt
,,http://uyguravazi.kazgazeta.kz/?p=27052,sanavar,,,sanawar,15 yanvarya 2020,27052.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27054,Toğraqliqta yaŋriğan dolan navasi,Boyiche admin -,,Toghraqliqta yangrighan dolan nawasi,18 noyabrya 2016,27054.txt
,,http://uyguravazi.kazgazeta.kz/?p=27055,tograk,,,tograk,15 yanvarya 2020,27055.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27057,İnternet — lätipä,Boyiche admin -,,Intérnét — letipe,18 noyabrya 2016,27057.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27059,Siz bilämsiz?,Boyiche admin -,,Siz bilemsiz?,18 noyabrya 2016,27059.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27061,«Biz bähitlik ailä»,Boyiche admin -,,«Biz behitlik aile»,18 noyabrya 2016,27061.txt
,,http://uyguravazi.kazgazeta.kz/?p=27062,12bat,,,12bat,15 yanvarya 2020,27062.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27064,Mitävälişiş häqqidä,Boyiche admin -,,Mitewelishish heqqide,18 noyabrya 2016,27064.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27066,Amandin akamni äsläp…,Boyiche admin -,,Amandin akamni eslep…,18 noyabrya 2016,27066.txt
,,http://uyguravazi.kazgazeta.kz/?p=27067,turnir,,,turnir,15 yanvarya 2020,27067.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27069,Kapitan Bäkriev,Boyiche admin -,,Kapitan Bekriéw,18 noyabrya 2016,27069.txt
,,http://uyguravazi.kazgazeta.kz/?p=27070,bakruev,,,bakruéw,15 yanvarya 2020,27070.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27072,Salahiyätlik pedagog häm mahir täşkilatçi edi,Boyiche admin -,,Salahiyetlik pédagog hem mahir teshkilatchi édi,18 noyabrya 2016,27072.txt
,,http://uyguravazi.kazgazeta.kz/?p=27073,raximjan,,,raximzhan,15 yanvarya 2020,27073.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27075,Qädinas ağinäm edi,Boyiche admin -,,Qedinas aghinem édi,18 noyabrya 2016,27075.txt
,,http://uyguravazi.kazgazeta.kz/?p=27076,zaman,,,zaman,15 yanvarya 2020,27076.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27078,"Özbäkstan: bügün vä ätä (Mulahizilär, tähminlär)",Boyiche admin -,,"Özbekstan: bügün we ete (Mulahiziler, tehminler)",18 noyabrya 2016,27078.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27080,Silärdin yardäm soraymiz,Boyiche admin -,,Silerdin yardem soraymiz,18 noyabrya 2016,27080.txt
,,http://uyguravazi.kazgazeta.kz/?p=27081,iltimas,,,iltimas,15 yanvarya 2020,27081.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27083,Üç dürkün çempion boldi,Boyiche admin -,,Üch dürkün chémpion boldi,18 noyabrya 2016,27083.txt
,,http://uyguravazi.kazgazeta.kz/?p=27084,sport,,,sport,15 yanvarya 2020,27084.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27086,Uniŋ işiğa «apirin» degüçilär kšp,Boyiche admin -,,Uning ishigha «apirin» dégüchiler köp,18 noyabrya 2016,27086.txt
,,http://uyguravazi.kazgazeta.kz/?p=27087,arman,,,arman,15 yanvarya 2020,27087.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27089,Aqsaqalğa aq tiläk,Boyiche admin -,,Aqsaqalgha aq tilek,18 noyabrya 2016,27089.txt
,,http://uyguravazi.kazgazeta.kz/?p=27090,akbulak,,,akbulak,15 yanvarya 2020,27090.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27092,Uyğurlardiki bäglik tüzümi,Boyiche admin -,,Uyghurlardiki beglik tüzümi,18 noyabrya 2016,27092.txt
,,http://uyguravazi.kazgazeta.kz/?p=27093,ce7f0242c,,,cé7f0242c,15 yanvarya 2020,27093.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27095,Mähsät – ailidiki zorluq-zombiliqniŋ aldini eliş,Boyiche admin -,,Mehset – ailidiki zorluq-zombiliqning aldini élish,18 noyabrya 2016,27095.txt
,,http://uyguravazi.kazgazeta.kz/?p=27096,nasili,,,nasili,15 yanvarya 2020,27096.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27098,Küz päsli,Boyiche admin -,,Küz pesli,18 noyabrya 2016,27098.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27100,Ana tilim — dana tilim,Boyiche admin -,,Ana tilim — dana tilim,18 noyabrya 2016,27100.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27102,Bovamni äsläp,Boyiche admin -,,Bowamni eslep,18 noyabrya 2016,27102.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27104,Til – millätniŋ yiltizi,Boyiche admin -,,Til – milletning yiltizi,18 noyabrya 2016,27104.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27106,Häsväk bilän Misväk (Çšçäk),Boyiche admin -,,Heswek bilen Miswek (Chöchek),18 noyabrya 2016,27106.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27108,«Nahşa — şeirlar»,Boyiche admin -,,«Nahsha — shéirlar»,18 noyabrya 2016,27108.txt
,,http://uyguravazi.kazgazeta.kz/?p=27109,alim aka,,,alim aka,15 yanvarya 2020,27109.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27111,Gäp qilişmu bir sän°ättur,Boyiche admin -,,Gep qilishmu bir sen'ettur,18 noyabrya 2016,27111.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27113,Uyğur bolup yaralğinim – amitim,Boyiche admin -,,Uyghur bolup yaralghinim – amitim,18 noyabrya 2016,27113.txt
,,http://uyguravazi.kazgazeta.kz/?p=27114,shairam,,,shairam,15 yanvarya 2020,27114.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27116,Hoşalliqtin keyinki җudaliq,Boyiche admin -,,Hoshalliqtin kéyinki judaliq,18 noyabrya 2016,27116.txt
,,http://uyguravazi.kazgazeta.kz/?p=27117,uzrish,,,uzrish,15 yanvarya 2020,27117.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27120,Yeŋi mävsüm: afişa yenidiki oylar…,Boyiche admin -,,Yéngi mewsüm: afisha yénidiki oylar…,18 noyabrya 2016,27120.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27122,Uyğurşunasliq päni asasçiliriniŋ biri edi,Boyiche admin -,,Uyghurshunasliq peni asaschilirining biri édi,18 noyabrya 2016,27122.txt
,,http://uyguravazi.kazgazeta.kz/?p=27123,Gozhahmet_Sadvakassov,,,Gozhahmét_Sadwakassow,15 yanvarya 2020,27123.txt
,,http://uyguravazi.kazgazeta.kz/?p=27125,2016-46,,,2016-46,15 yanvarya 2020,27125.txt
,,http://uyguravazi.kazgazeta.kz/?p=27126,2016-46,,,2016-46,15 yanvarya 2020,27126.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27128,Mädäniyät täräqqiyatiniŋ yeŋi pällisi,Boyiche admin -,,Medeniyet tereqqiyatining yéngi pellisi,18 noyabrya 2016,27128.txt
,,http://uyguravazi.kazgazeta.kz/?p=27129,kitap,,,kitap,15 yanvarya 2020,27129.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27131,Ğämhorluqni his qilayli,Boyiche admin -,,Ghemhorluqni his qilayli,18 noyabrya 2016,27131.txt
,,http://uyguravazi.kazgazeta.kz/?p=27132,arman,,,arman,15 yanvarya 2020,27132.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27134,Azatliq ustazlarniŋ utuqliri,Boyiche admin -,,Azatliq ustazlarning utuqliri,18 noyabrya 2016,27134.txt
,,http://uyguravazi.kazgazeta.kz/?p=27135,azat,,,azat,15 yanvarya 2020,27135.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27137,Muhitniŋ u täripidä,Boyiche admin -,,Muhitning u teripide,18 noyabrya 2016,27137.txt
,,http://uyguravazi.kazgazeta.kz/?p=27138,aziz,,,aziz,15 yanvarya 2020,27138.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27140,Abdullam HOŞUROV:«Bu soallarğa җavapni telekanal arqiliq berimän»,Boyiche admin -,,Abdullam HOShUROW:«Bu soallargha jawapni télékanal arqiliq bérimen»,18 noyabrya 2016,27140.txt
,,http://uyguravazi.kazgazeta.kz/?p=27141,abdullam,,,abdullam,15 yanvarya 2020,27141.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27143,Nemişkä vädimizdä turmaymiz?,Boyiche admin -,,Némishke wedimizde turmaymiz?,18 noyabrya 2016,27143.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27145,Här sanida uyğur puriği,Boyiche admin -,,Her sanida uyghur purighi,18 noyabrya 2016,27145.txt
,,http://uyguravazi.kazgazeta.kz/?p=27146,moma,,,moma,15 yanvarya 2020,27146.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27148,Milliy mätbuatimiz – šmlügimizniŋ ispati,Boyiche admin -,,Milliy metbuatimiz – ömlügimizning ispati,18 noyabrya 2016,27148.txt
,,http://uyguravazi.kazgazeta.kz/?p=27149,milli,,,milli,15 yanvarya 2020,27149.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27151,Moskvadiki uyğur koçisi,Boyiche admin -,,Moskwadiki uyghur kochisi,18 noyabrya 2016,27151.txt
,,http://uyguravazi.kazgazeta.kz/?p=27152,moskva,,,moskwa,15 yanvarya 2020,27152.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27154,Keläçäkniŋ kšrügi,Boyiche admin -,,Kélechekning körügi,18 noyabrya 2016,27154.txt
,,http://uyguravazi.kazgazeta.kz/?p=27155,azmk,,,azmk,15 yanvarya 2020,27155.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27157,Qazaqstan hälqi Assambleyasiniŋ Mustäqillikniŋ 25 jilliğiğa beğişlanğan suvenirliq 10 miŋ täŋgilik banknotiniŋ çiqirilişi munasiviti bilän mämlikät grajdanliriğa muraҗiiti,Boyiche admin -,,Qazaqstan helqi Assambléyasining Musteqillikning 25 zhillighigha béghishlanghan suwénirliq 10 ming tenggilik banknotining chiqirilishi munasiwiti bilen memliket grazhdanlirigha murajiiti,18 noyabrya 2016,27157.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27159,Memorandum imzalandi,Boyiche admin -,,Mémorandum imzalandi,18 noyabrya 2016,27159.txt
,,http://uyguravazi.kazgazeta.kz/?p=27160,memjran,,,mémzhran,15 yanvarya 2020,27160.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27162,BMT şäkli šzgärdi,Boyiche admin -,,BMT shekli özgerdi,18 noyabrya 2016,27162.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27164,Prezident toğriliq kitap – korey tilida,Boyiche admin -,,Prézidént toghriliq kitap – koréy tilida,18 noyabrya 2016,27164.txt
,,http://uyguravazi.kazgazeta.kz/?p=27165,prezid,,,prézid,15 yanvarya 2020,27165.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27167,«Tügimäs nahşini» tügitişimiz keräk,Boyiche admin -,,«Tügimes nahshini» tügitishimiz kérek,18 noyabrya 2016,27167.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27169,Hämkarliq hšҗҗiti,Boyiche admin -,,Hemkarliq höjjiti,18 noyabrya 2016,27169.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27171,Oçuq dialog,Boyiche admin -,,Ochuq dialog,18 noyabrya 2016,27171.txt
,,http://uyguravazi.kazgazeta.kz/?p=27172,ozhuk,,,ozhuk,15 yanvarya 2020,27172.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27174,Muhim problemilar boyiçä ätrapliq sšhbät,Boyiche admin -,,Muhim problémilar boyiche etrapliq söhbet,18 noyabrya 2016,27174.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27176,Jigitbaşliri: muştirilarniŋ sani jigirmä miŋdin kam bolmasliği keräk,Boyiche admin -,,Zhigitbashliri: mushtirilarning sani zhigirme mingdin kam bolmaslighi kérek,18 noyabrya 2016,27176.txt
,,http://uyguravazi.kazgazeta.kz/?p=27177,nasir,,,nasir,15 yanvarya 2020,27177.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27179,Qazaqstan Җumhuriyiti Parlamenti Mäҗlisi räisiniŋ buyruği,Boyiche admin -,,Qazaqstan Jumhuriyiti Parlaménti Mejlisi reisining buyrughi,18 noyabrya 2016,27179.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27181,Telefon arqiliq sšzläşti,Boyiche admin -,,Téléfon arqiliq sözleshti,18 noyabrya 2016,27181.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27184,Munasivätlär tehimu mustähkämlinidu,Boyiche admin -,,Munasiwetler téhimu mustehkemlinidu,18 noyabrya 2016,27184.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27186,Hämkarliqni küçäytiş ihtidari çoŋ,Boyiche admin -,,Hemkarliqni kücheytish ihtidari chong,18 noyabrya 2016,27186.txt
,,http://uyguravazi.kazgazeta.kz/?p=27187,1bat,,,1bat,15 yanvarya 2020,27187.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27189,Täbrik telegrammilirini ävätti,Boyiche admin -,,Tebrik télégrammilirini ewetti,18 noyabrya 2016,27189.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27191,Täŋgä — Qazaqstan mustäqilliginiŋ rämzi,Boyiche admin -,,Tengge — Qazaqstan musteqilligining remzi,18 noyabrya 2016,27191.txt
,,http://uyguravazi.kazgazeta.kz/?p=27192,mwstakil,,,mwstakil,15 yanvarya 2020,27192.txt
,,http://uyguravazi.kazgazeta.kz/?p=27193,tenge,,,téngé,15 yanvarya 2020,27193.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27196,Figurini tutuveliş,Boyiche admin -,,Figurini tutuwélish,25 noyabrya 2016,27196.txt
,,http://uyguravazi.kazgazeta.kz/?p=27197,shax,,,shax,15 yanvarya 2020,27197.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27199,Şinҗaŋdiki qar apiti,Boyiche admin -,,Shinjangdiki qar apiti,25 noyabrya 2016,27199.txt
,,http://uyguravazi.kazgazeta.kz/?p=27202,kashgar,,,kashgar,15 yanvarya 2020,27202.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27204,Uyğurlarda ilim qimmiti vä alim hšrmiti,Boyiche admin -,,Uyghurlarda ilim qimmiti we alim hörmiti,25 noyabrya 2016,27204.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27206,Haşamätlik saŋza,Boyiche admin -,,Hashametlik sangza,25 noyabrya 2016,27206.txt
,,http://uyguravazi.kazgazeta.kz/?p=27207,sanza,,,sanza,15 yanvarya 2020,27207.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27209,Hoşşärä!,Boyiche admin -,,Hoshshere!,25 noyabrya 2016,27209.txt
,,http://uyguravazi.kazgazeta.kz/?p=27210,velo,,,wélo,15 yanvarya 2020,27210.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27212,Hosminiŋ şapaiti,Boyiche admin -,,Hosmining shapaiti,25 noyabrya 2016,27212.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27214,«Biz bähitlik ailä»,Boyiche admin -,,«Biz behitlik aile»,25 noyabrya 2016,27214.txt
,,http://uyguravazi.kazgazeta.kz/?p=27215,8bat,,,8bat,15 yanvarya 2020,27215.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27217,"«Ğunçä» – milliy maaripimizniŋ, ädäbiyatimizniŋ hämrayi",Boyiche admin -,,"«Ghunche» – milliy maaripimizning, edebiyatimizning hemrayi",25 noyabrya 2016,27217.txt
,,http://uyguravazi.kazgazeta.kz/?p=27218,gunzha,,,gunzha,15 yanvarya 2020,27218.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27220,Kubokmu «Astana» änçisidä,Boyiche admin -,,Kubokmu «Astana» enchiside,25 noyabrya 2016,27220.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27222,Älniŋ şänigä dağ salar şundaq,Boyiche admin -,,Elning shenige dagh salar shundaq,25 noyabrya 2016,27222.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27226,Hazir ailidä til yoq,Boyiche admin -,,Hazir ailide til yoq,25 noyabrya 2016,27226.txt
,,http://uyguravazi.kazgazeta.kz/?p=27229,gunzha,,,gunzha,15 yanvarya 2020,27229.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27230,Rus oqurmänliriniŋ qälbigä yol tutqan uyğur yazğuçisi,Boyiche admin -,,Rus oqurmenlirining qelbige yol tutqan uyghur yazghuchisi,25 noyabrya 2016,27230.txt
,,http://uyguravazi.kazgazeta.kz/?p=27231,tuva,,,tuwa,15 yanvarya 2020,27231.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27233,Ata nami uluqlandi,Boyiche admin -,,Ata nami uluqlandi,25 noyabrya 2016,27233.txt
,,http://uyguravazi.kazgazeta.kz/?p=27234,yainur,,,yainur,15 yanvarya 2020,27234.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27236,Qil üstidiki qicmät…,Boyiche admin -,,Qil üstidiki qicmet…,25 noyabrya 2016,27236.txt
,,http://uyguravazi.kazgazeta.kz/?p=27237,???????????????,,,???????????????,15 yanvarya 2020,27237.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27239,Tatatuŋa – moŋğul mädäniyitigä  zor täsir kšrsätkän daŋliq uyğur,Boyiche admin -,,Tatatunga – mongghul medeniyitige  zor tesir körsetken dangliq uyghur,25 noyabrya 2016,27239.txt
,,http://uyguravazi.kazgazeta.kz/?p=27240,Pisar,,,Pisar,15 yanvarya 2020,27240.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27242,Qiş kälmäy yaqqan qar hämmini häläykümgä selip qoydi,Boyiche admin -,,Qish kelmey yaqqan qar hemmini heleykümge sélip qoydi,25 noyabrya 2016,27242.txt
,,http://uyguravazi.kazgazeta.kz/?p=27243,kar,,,kar,15 yanvarya 2020,27243.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27245,Mukapat «egisigä» yätti,Boyiche admin -,,Mukapat «égisige» yetti,25 noyabrya 2016,27245.txt
,,http://uyguravazi.kazgazeta.kz/?p=27246,mukapat,,,mukapat,15 yanvarya 2020,27246.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27248,Seğiniş navasi,Boyiche admin -,,Séghinish nawasi,25 noyabrya 2016,27248.txt
,,http://uyguravazi.kazgazeta.kz/?p=27249,muminjan,,,muminzhan,15 yanvarya 2020,27249.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27251,"Aq, seriq häm qara biz — qerindaştur hämmimiz!",Boyiche admin -,,"Aq, sériq hem qara biz — qérindashtur hemmimiz!",25 noyabrya 2016,27251.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27253,Sadirdiki  dostluq mäyrimi,Boyiche admin -,,Sadirdiki  dostluq meyrimi,25 noyabrya 2016,27253.txt
,,http://uyguravazi.kazgazeta.kz/?p=27254,cadir,,,cadir,15 yanvarya 2020,27254.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27256,«Mustäqillik mevisi» Ämgäkçiqazaq nahiyäsidin  başlandi,Boyiche admin -,,«Musteqillik méwisi» Emgekchiqazaq nahiyesidin  bashlandi,25 noyabrya 2016,27256.txt
,,http://uyguravazi.kazgazeta.kz/?p=27257,vevisi,,,wéwisi,15 yanvarya 2020,27257.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=27259,Dostluq  mähällisidimu dostlirimiz kšp,Boyiche admin -,,Dostluq  mehellisidimu dostlirimiz köp,25 noyabrya 2016,27259.txt
